"latent","linear","ipw","iv","proximal"
0.303907481808749,0.18027961552423,0.163817275326974,-0.781189455871503,0.245252247022726
0.316402842912325,0.237943980902896,0.207424790348044,-0.7884115059196,0.312771119645814
0.309615696498797,0.228540465195025,0.350939738490771,-0.73867406158751,0.320771220012673
0.31295020671333,0.19822759012116,0.250235410910048,-0.769341915221384,0.309770746524902
0.289403075342878,0.158050806816625,0.164777477849205,-0.822007844859735,0.286715657909332
0.31627938344782,0.209648721606068,0.237822971943367,-0.760584454768961,0.3167460532958
0.306752631395434,0.254316557095754,0.348992164312906,-0.723766589569889,0.313134163814258
0.311085369834212,0.173883113888908,0.131543767476024,-0.817597561997413,0.332463351875941
0.264349271321816,0.197361131756061,0.246041673636951,-0.74212703629926,0.284437511607102
0.310312092934551,0.203777434115579,0.152402768826587,-0.736644431140242,0.325154785654081
0.29192533270956,0.236396473690333,0.183294570164199,-0.730196838266242,0.295252345396724
0.30717397178415,0.218918403914644,0.305546890066407,-0.81949829519936,0.332796530300191
0.29601397331825,0.234987218818216,0.115541508738592,-0.74802542412845,0.336217413032944
0.297235816275441,0.20372614059867,0.232906932390594,-0.790743581000324,0.323835091633303
0.273664138439942,0.161609296794502,0.149743298567138,-0.739959901053265,0.28015390628705
0.280348503070146,0.180620697923907,0.297417344973333,-0.838453006928034,0.304927123211047
0.319877226979769,0.228024888328309,0.242857919218076,-0.751051083638051,0.29201920756135
0.295650553337144,0.177412372986891,0.25466633197475,-0.792952996799001,0.312754685910467
0.343114616927603,0.207800796994836,0.388598500264004,-0.712038730487653,0.329226909650004
0.286306919098474,0.19950416804769,0.144273658207849,-0.786077039966045,0.302744373708136
0.29988945733755,0.205440861904068,0.145377940881438,-0.717085438835053,0.27787110601443
0.328478850049067,0.211085217201657,0.271538041669177,-0.773850290634263,0.366683372588463
0.279889503988914,0.201447549868073,0.0560483930057923,-0.707191839280499,0.285271125961776
0.296961476715244,0.226266843379347,0.283802309088121,-0.745604298067279,0.295777895483413
0.295191439403081,0.210982097381586,0.167153278018623,-0.751938616977414,0.249555971828711
0.334449490894632,0.260438206250109,0.310605640810892,-0.802840811658151,0.377995073832484
0.311455887502195,0.271445439994599,0.255039999166935,-0.779799702619215,0.3034428925509
0.313178983557364,0.229730610077132,0.274730644105043,-0.70536946029413,0.291449017704534
0.299643297676517,0.240823541641876,-0.102895112215643,-0.764774430680895,0.305600884762359
0.293404272066309,0.228651877614987,0.2585789317172,-0.756172728365413,0.29226918881153
0.258336621579172,0.148510389292132,0.178862226690449,-0.817719807564421,0.272359665705785
0.31068319741421,0.227625365590417,0.389298573306455,-0.804991354856293,0.325072649818505
0.29096080462164,0.171287939579253,0.150314543827753,-0.755224738319897,0.304937430567135
0.275958652527362,0.192858205484365,0.146054336926222,-0.733051769378052,0.296202110229529
0.316330511706352,0.234832672695163,-0.0360141133129562,-0.715631882944547,0.33137511643257
0.306997153269683,0.19238957442146,0.204062701147659,-0.771037905822103,0.293806270871509
0.31418369294205,0.203375991721947,0.17775353059901,-0.739133250516026,0.331617566326118
0.29727086366725,0.189348307495761,0.206584384115768,-0.76316084844155,0.311253193108326
0.303619361590752,0.212160608150199,0.331714111336838,-0.782827715795066,0.30463407654825
