latent,linear,ipw,iv,proximal
0.328324550110922,0.462231303524598,0.485291516634294,3.28406545017846,0.384754250973631
0.21966356491687,0.481951835086264,0.51978703265776,3.25648437144648,0.45913944088016
0.553808413393335,0.610132016791672,0.560193973888837,3.24323966490136,-0.00981875173810263
0.245997595684714,0.44553387901069,0.585216868866524,3.43757466428687,0.25578400114198
0.291103245728533,0.393766348345704,0.631477178922582,3.86489802032834,0.476440763992989
0.392718816514312,0.550878555484158,0.433278211039668,3.03174769424154,0.6081452189882
0.420784634614512,0.517429724016635,0.598313093831093,3.02984495244301,-0.00879675991691473
0.335643981352137,0.511757724307924,0.515075641279258,3.61391640730228,0.505646817611257
0.402043915800652,0.580768538383727,0.645336628332305,3.64351203116744,0.205944409031501
0.415917531391774,0.554437869341122,0.529393401670643,3.23805843545956,0.411491579859938
0.317455631499586,0.458999792358879,0.612279228980902,3.5227375403537,0.24168306184703
0.566738363471181,0.718526405459453,0.405573749181924,3.35028498894578,0.927140121374405
0.456903471447549,0.616372245073783,0.261134385665776,3.30305526702203,-0.776387987287871
0.261611069022695,0.502843246959756,0.519825804315442,3.92041258964683,-3.54097976242463
-0.0119587249278452,0.363795757942074,0.559346152990266,3.36334644584896,-0.609057388221345
0.391632768058296,0.544938950149531,0.537440169044473,3.79167307904251,0.894854527856284
0.250649582718841,0.441451254582155,0.381972960200648,3.36191752091838,1.06535178314499
0.477318871454075,0.524272957650075,0.477636420965485,3.98707159214239,-0.107119733854528
0.543719997577912,0.528735581300017,0.757121519434234,3.47411521211592,-1.73799325733428
0.259472402609993,0.453424208485634,0.466582668804615,2.95714552238275,-0.0148850352307001
0.659830436827109,0.75667986088184,0.490492165040939,3.77911386505395,0.305799480712105
0.5108350914526,0.586493143323609,0.522364292779993,3.81618675637682,0.0307057264162026
0.324829977244743,0.462841210811868,0.493071218905718,4.13759263262671,0.300176687559195
0.516304249090124,0.56887216039038,0.565004552661932,3.21179942141052,0.592426969085157
0.507614304642197,0.601257233453049,0.419060849497593,3.61276546385253,0.728987566744139
0.363830649197473,0.494607726775329,0.535731955945461,3.15715756330824,0.690848237532007
0.39764238743817,0.481582020872227,0.52949812827446,3.17998531327444,0.381066361730245
0.363973251758614,0.510773867102414,0.682219931185721,3.24266075979628,0.148564785906518
0.420353200202063,0.487532335946972,0.526660351244008,3.64321796416858,-0.647707887687785
0.203580936828159,0.44898485068066,0.299069032230522,3.40443938135029,-1.11096607533489
0.397621563868069,0.523424681985645,0.463300790969002,3.1237879431489,0.749051210211376
0.292799051114288,0.561518756786216,0.552352956475293,3.27072412182621,-9.40563042229686
0.455305130800258,0.550386321419094,0.517663885869314,3.93805546529124,0.269094057419202
0.387501871048523,0.569626841956777,0.605713639617834,3.98136933182256,0.783334876668671
0.0221448294426452,0.455159875969007,0.502297313670787,4.3079924769007,-2.07519331688585
0.264577928631358,0.374165594550641,0.53675684016929,3.5455248725527,2.20415589746809
