latent,linear,ipw,iv,proximal
0.298227797521961,0.35916868714354,0.146328186610269,0.980554260967301,0.285158550986288
0.258363899867566,0.329175897819113,0.108602043848077,1.07853302641577,0.235918685421348
0.274482496803478,0.385971385593137,0.101173301732328,1.05506190762244,0.251820652750785
0.627060155955633,0.388325832453546,0.132303780178345,0.905688738423474,0.187438826127125
0.239071471174713,0.32635125092349,0.239685078403845,0.845337794557239,0.18526424094276
0.358929137322033,0.449439323223614,0.221133340804474,0.886556447082312,0.376850183021956
0.274585002009567,0.397844733760602,0.326073688882562,1.1754174888231,0.273753312722238
0.196776857540618,0.308708905748512,0.127599947187326,0.844833824452748,0.270425194183109
0.290871766671467,0.358428076377743,0.168681552609968,1.09478070274708,0.296970652354171
0.395521253815778,0.471267608841025,0.338962628558067,0.943131047808119,0.418856471120108
0.233044571185033,0.315104610494623,0.214535071401351,0.976178450321565,0.233180678408546
0.17109047919803,0.288561364084867,0.128069590832764,1.03487675170889,0.162605967006364
0.214475639304946,0.281144804470317,0.219575273474043,0.964648903287232,0.257180006610375
0.310296539446142,0.378226157472591,0.256814958915529,0.929612722723508,0.327860518927531
0.308108079103222,0.392927666538891,0.240677537565866,1.15840229920556,0.334399247745048
0.246218735114091,0.342963974710564,0.251884294199729,1.06425709022585,0.291204005432258
0.366179305125405,0.377173083785005,0.169474155959404,0.890160628686314,0.346103530724855
0.349557990443068,0.395827386498806,0.134394493836391,0.764935728284069,0.326085104852599
0.223942725127104,0.321495351749645,0.136080407825646,0.916656936956062,0.234816871269228
0.281708947487248,0.393319656216588,0.149188756359877,0.865850495047604,0.28784042672722
0.363359077175519,0.4201023750731,0.323018903320911,0.859349465564648,0.365010841766028
0.189255462787587,0.248055023682851,0.146589974230126,0.965793291103486,0.183572363038104
0.333157616404632,0.414214484630266,0.146356716492999,1.18852682549145,0.337517185413085
0.28058474133686,0.36267509574965,0.187918633570819,0.774526766172915,0.335597231465159
0.321885539914775,0.430255892493579,0.134451286060086,0.905426420161876,0.444076591104053
0.290656732430528,0.324036663915782,0.176803903738951,0.731076772789002,0.286546185318048
0.345515437455373,0.446129379643392,0.106528639488517,1.12621354611208,0.337210844866267
0.356835550397019,0.388427749219383,0.247762227381338,1.01447012828675,0.361576016181962
0.329022244499669,0.398336825031246,0.294925762332854,0.689927345978685,0.317927983921531
0.237826653844938,0.350207459799125,0.23601114501151,0.923053793062579,0.24582883706115
0.346947928971767,0.388767842690694,0.179834455505717,1.10625441219216,0.362700966578931
0.308877618838715,0.492271687426131,0.12245580163139,1.54411873076003,0.41604908133374
0.277624010613426,0.342779879193552,0.16582555879792,0.950128918779622,0.253778787423278
0.326487038661031,0.389140968588426,0.347410121486865,0.988847744486566,0.268709913265874
0.214482886230749,0.313862415136891,0.147790406408507,0.971562148201982,0.249166179391717
0.306284738122673,0.405572995850756,0.158422866728293,1.16050609501408,0.264586364843123
0.212108197423596,0.340220700573281,0.244745549201605,1.02439312279284,0.234946117721344
0.344670780311365,0.345034242458066,0.141514399142623,1.00391284744157,0.36538170956868
0.460216266287066,0.450205812993674,0.120428974705284,0.878772138490202,0.497275636293249
0.308843586823345,0.39092010225875,0.112592844681419,0.822907833848115,0.32287789770207
0.236704840175471,0.340585811845581,0.21768308585509,1.05660833211556,0.251361288756738
0.322975865433089,0.380323469324538,0.102767883178097,1.01508867706628,0.346927346534592
0.359583588556537,0.384289883781455,0.148392308212498,1.01456156314169,0.379838053374022
0.271429349251062,0.293926065212654,0.180523121168574,0.788093420450197,0.270694823742224
0.254488818840503,0.304703963280258,0.117703116828453,0.989075023072049,0.263855182724907
0.236671804293196,0.352200182306926,0.200389410376183,0.923676538072181,0.261835233619128
0.225435786691668,0.328500024116489,0.123368236229328,0.943203354051734,0.18160049276387
0.327651056657483,0.334041403130005,0.168010386484191,0.80217412091741,0.334901365634756
0.286148717003277,0.383919586917097,0.142761677195571,1.11236890125351,0.291861344639273
0.412233417811521,0.470728699483554,0.16325156779911,0.843974674000725,0.396692068985831
0.605354635651496,0.474844740136427,0.261843411557307,1.1148035214965,0.392082432141192
0.386298522956427,0.445589090322127,0.210812804163833,1.2396639313136,0.525160699631347
0.285107858476263,0.415298566939856,0.207737580398399,1.27751200234811,0.269074574152401
0.202862337478252,0.289991181378343,0.131557972369035,0.893786606035083,0.240118859189815
0.429039431069921,0.484758645954784,0.155194948937557,1.02929767178767,0.386007414570806
0.373825580535356,0.447361057830527,0.147268346322484,1.09444556179814,0.399070981710523
0.255380189425925,0.35850344918758,0.285291330840457,1.00107746107897,0.246397346081973
0.164934381011581,0.3621512687283,0.263621862556956,0.958972234923479,0.331354195063401
0.291154883025479,0.355010578797789,0.102760443151974,1.01869187432225,0.284389846361299
0.327575928652864,0.451622362690553,0.136956966345623,0.954048249104649,0.318799978210558
0.212668158773878,0.317340042816222,0.210577471729783,1.11237052815435,0.268926422516416
0.290404136932142,0.312555203900438,0.188178265406784,0.813225271712107,0.253896623623701
0.353638059877719,0.481925357754686,0.0848676133030636,1.28460891019638,0.361632722507307
0.297948002254969,0.352890213778633,0.118353267713877,0.74239330571177,0.179112501401483
0.368218130977922,0.436895474247525,0.236585750280779,0.951243367019233,0.319769965560949
0.339850943917692,0.456643000436509,0.288675018364402,1.18012068682308,0.268068849190589
0.349321237848737,0.446087033403775,0.126911084651326,0.797114386214013,0.325278095938387
0.348461211295928,0.419794231103932,0.0744185113371941,1.24455104332565,0.326016230021676
0.314144351585482,0.401511345765505,0.221491903971142,0.953475851074664,0.371571253893067
0.195706474209639,0.283496409857991,0.185946839518191,0.827681406005892,0.187089219765157
0.246010908208446,0.33986735789572,0.159308021007953,1.31261788615837,0.219542219208578
0.316571577647051,0.403701279324842,0.107959105429714,0.899887628926545,0.321321652101289
0.273031880935971,0.392112222456178,0.187002411509006,0.787759710421385,0.32392864196964
0.323497752466185,0.425565827679412,0.531565031095069,0.941844552877891,0.33733983561001
0.325316932876081,0.377186313517374,0.188045588417685,0.925968743473448,0.306208391621988
0.230117697660333,0.302009749118153,0.289206637937024,1.05510732439564,0.160467925340427
