latent,linear,ipw,iv,proximal
0.970576355364563,0.511904180331472,0.120696677088492,2.54236710831487,0.123870588141755
0.310873979542744,0.700789845008253,-0.0536086874759052,2.91323313334254,0.183055053610199
0.242248088906905,0.685144905292482,-0.0998780285774814,2.45436131117161,-0.0167995449907248
0.244694463935172,0.618288867381455,-0.0467231858624093,2.20525981647429,0.374457491947621
0.225468466432022,0.497380941469689,0.131946124607286,2.35162095096104,0.42337513139717
0.378808865437334,0.728872445695792,-0.126615922480242,2.87594546860062,0.661402264053521
0.290318191360885,0.571194112882485,0.111401563727511,2.51895315226139,-1.39133909587995
0.354424289525748,0.456272329386254,-0.218043083919439,2.71610784043658,1.63370327723346
-0.019091657296705,0.505372520010485,-0.015474867591866,2.5368544918547,0.30920602268684
0.265801961137753,0.697194831940052,0.110927877845964,2.48260805196938,0.396959992890965
0.213946568275044,0.625884260322193,-0.127519183212341,2.54502818349585,0.579757963043051
0.280144782532219,0.532630286262693,-0.193301628936164,2.55341926545241,-0.510471266274096
0.455802145569267,0.611319915976941,-0.207874701576824,2.61692015573143,0.0348229136245542
0.128920745759767,0.707736487838599,-0.266699250650682,2.82240357328277,0.473691566495765
0.132801043373753,0.571725891447231,-0.164969915958263,2.30782405602769,0.202138201564509
0.42171620256537,0.57832843966509,-0.052321577214657,2.70857111457776,0.2688101629545
0.482464806667796,0.848940765276327,-0.214959237698309,2.50282975154227,0.0332849312303285
0.387469498440201,0.659899970877528,-0.16970932281678,2.00434747613907,0.630118471220414
0.124232900229745,0.444854979102727,0.0777156789699006,2.49213792399289,0.36175045014464
0.269796913283993,0.600230293555663,-0.208250906042026,2.14972820763614,0.404466165707621
0.307436593351863,0.529651559429182,0.126781109189124,2.42202547360816,0.186368499826839
0.470658902224052,0.613074259194083,-0.0172898325975055,2.66968581267768,-0.164491259690538
0.225165196424897,0.805345866072587,0.137289079591982,2.77294006502948,0.25577794160027
0.421355002962958,0.669120208548831,0.152883163920986,2.65949262635341,-0.00817208125468599
0.199591925683005,0.526339889432402,-0.182738336892619,2.59682457295647,-0.577184437891964
0.391520320121311,0.702147090280482,-0.0299988457805703,2.66020738976912,0.126415350355836
0.0825347115831092,0.486716055937166,-0.110989777850736,2.11875965003564,0.123985111886941
0.203615437161045,0.440023035602315,-0.403283458078709,2.03147936907288,-0.0142898338354859
0.26948286886336,0.521002855409701,-0.137153078891149,2.52549502754966,0.315764946373795
0.334056908694442,0.552098978569878,-0.0149311768258512,2.59480339025874,1.06432396822164
0.478405726136049,0.715209997634102,0.228443566092339,2.58925791975194,1.6748733049923
0.225079297367262,0.600679353683101,-0.0420161952477711,2.96937296059674,1.02536595755207
0.46339044144939,0.799766097058882,-0.0935871378360831,2.26152453599024,0.139009240966561
0.135139223730671,0.325357932924017,0.310678400572157,2.5494799208059,-0.328353256537323
0.370020319075091,0.713322126482202,0.0364688465386619,2.53189730102991,0.312461366364587
0.360276167605087,0.555094776853085,0.278160281654238,2.59831331756685,0.720926236353691
0.481393743207122,0.904283405043093,0.0422739682936681,2.60131846139137,0.268904573268477
0.34666325170645,0.880517041412838,-0.179438032647104,3.07822909628835,0.601101384467006
0.22753163295832,0.648794946765689,-0.0840819257642438,2.06424641659214,0.400253416115802
0.175005438757047,0.313887612567814,-0.120093178940301,2.25208797119294,0.634304756295684
0.300252794807215,0.611550449287772,-0.180740010291886,2.43003723149778,0.482249000255361
0.414031453058435,0.599342469438942,0.0169403404239651,2.72519267778475,-0.00179393056549147
0.317618747690063,0.495224241514318,0.00530043185174237,2.78134189402326,0.516363853442018
0.265706860674863,0.494766138293439,-0.0995493710815055,2.45370649325799,0.175706078064526
0.351352626127308,0.612513770123395,0.122531460952369,2.37325578401465,-0.128282988995771
0.208568268529564,0.431395260500682,-0.129200451737158,2.08900832876195,0.650693918788452
0.127446393072617,0.423185760581919,0.136243459092162,2.33954758767125,0.297491334624273
0.22661181587543,0.557567115233741,0.293368458679753,2.6548706565098,0.196818821784613
0.259970485722614,0.566152229548167,0.209398357913516,2.58315879870469,0.634528401696689
0.316327007187193,0.664015828041828,-0.0964393893534839,2.41620087237406,0.125197831914432
0.385272919422209,0.747044548310217,-0.110511900773564,2.65398101633918,-0.587868404135288
0.131986979971004,0.502991490140449,-0.123351294611075,2.0896980173625,-0.02928830406077
0.0608596432630288,0.649425760265902,-0.0165404767201455,3.42867306281286,0.0121401347834983
0.307788224504207,0.535136818765978,-0.243897689826348,2.57553519230036,13.2009248175942
0.22746733394043,0.619797417881775,-0.107848001768694,2.3472070047319,0.170347285388409
0.2594597193048,0.53111604976123,0.0419505645614834,2.35308021472659,0.4952264786258
0.209322380905029,0.619133953586543,-0.231404994979525,2.80747392481731,0.160441798561358
0.301832825627226,0.543515071637276,-0.174845856698636,2.49632175597872,-0.188948558657615
0.429884661905589,0.955426084715504,-0.05742356141234,3.20489357125433,0.403043196806818
0.369309911282166,0.527754420172235,0.0359819714756388,2.04667115550172,0.22793748609607
0.117373475539164,0.568293062222462,-0.0901931282059121,2.4787767414268,0.281787308381324
0.388981690545828,0.78062089263492,-0.31628439189167,2.62039973425214,-0.714569957096221
0.273037465379908,0.517484589137479,0.162252261600809,2.6577022576285,0.575373780061693
0.601593283016158,0.962783353510729,-0.0767693499324478,2.64124235752796,0.398690434382419
0.27349463921568,0.69169689590325,-0.129720683355978,2.65544942081903,0.48507052271299
0.41998932462572,0.867587663722885,0.244612844246664,2.32479863173226,0.487925300928146
0.264646072136299,0.593324075423047,-0.288690338546372,2.27313918285436,0.299212203956719
0.362527055588438,0.608453351628489,-0.117670872029876,2.58547373231882,-0.735207062468857
0.394199601221381,0.781131158054281,0.00701408736148827,2.56594535134504,0.561385578237539
0.374830053085134,0.613244202665435,-0.112156781552302,2.59350408342239,0.450635325671987
0.209916612348551,0.406492667128433,-0.168919645730083,2.22248193645626,-0.192819331980826
0.455709723235863,0.886180538207931,0.0397617043205357,2.73755383203741,0.379707955107931
0.344684796898531,0.699331727630706,-0.281125426406667,2.51624785864987,-0.903239451958822
0.288139190282895,0.602640229567157,-0.0720642621055608,2.79968890074937,0.225228618597795
0.331172965535534,0.728089498851759,0.0144530719155407,2.23372879493096,0.410490625528747
0.338468210613695,0.808345765382578,-0.174675411720061,2.89037544590971,0.427055505769704
0.196003692658723,0.603075757098543,-0.279703480674603,2.56344732721086,0.112386994797499
0.430095369528917,0.831051462982098,-0.17871436837105,2.75305566055857,1.05135808131722
0.353249333652517,0.571244292087453,-0.0854732659224258,2.38759785616912,0.666702917333686
0.239131859754931,0.605750075200443,0.0730269929386637,2.29640014255659,0.207669087572214
0.285611384836911,0.710832498417488,-0.0911508203088995,2.55121290326624,-1.27683804868826
0.206399139292298,0.566035962890906,-0.0127851531865555,2.48133420194911,-0.850953993278558
0.585199948320816,0.803362865258065,0.104009764924991,2.70227669019388,-0.122621123957924
0.361147236967765,0.700899228220973,-0.0950578395203664,2.90244993614284,0.4901803617878
0.370196733195254,0.60211938569936,-0.237077041547651,2.70788035268827,0.965238485851218
0.276402775217223,0.72682352745023,-0.330034929563912,2.5762737368497,-0.373275631408478
0.484737799608621,1.02036509035459,-0.0282282235371995,2.74985077765485,0.23934211203839
0.323331302781675,0.57079723363966,0.0151588437341325,2.65731426474283,0.110949278441274
0.531527917153636,0.831118881081821,0.0283012405530776,2.65161913946644,-0.806591924649071
0.230023653050552,0.670834865496613,-0.234837314226378,2.80319200249965,0.691017245657741
0.382277977958592,0.702183251754295,-0.140218047277637,2.50864355903546,-0.113395051745228
0.0515495013716715,0.506430290456502,-0.0407867749022851,2.70787925066598,-0.127651146880497
0.263789719503605,0.642367694237157,-0.270585022687353,2.14570330766623,-0.699769709333219
0.363892010880707,0.551064214401961,-0.2748308631492,2.46036353686362,-0.5159196635228
0.399779299386293,0.694467207079071,0.0548084179035787,2.71271551941792,0.121387718231558
0.273105079572475,0.694409026767577,0.0602099125449807,2.72733531514526,0.224855267432726
0.308984659804612,0.766826071152669,0.00750866460976916,2.51721103336644,0.152026609545366
