"errors","IPW","linear","match","nieve"
"88",0.116841830342038,0.0488890043229292,0.122090971636698,0.0874893254163642,0.28285996648849
"89",0.100901695450039,0.0321253701045914,0.13554772659137,0.0163565049146096,0.246244926935829
"90",0.00582965665711266,0.249562687086769,0.271022859623351,0.239780498881535,0.353148778957492
"91",0.147893815850566,0.0759711241433878,0.126579314235885,0.0527857714340912,0.256662689838946
"92",0.14600700149414,0.093699607992496,0.198897216587567,0.0757007073735969,0.241042131497204
"93",0.1941793447887,0.0556394214764842,0.163376079744061,0.11281019787537,0.184502353103945
"94",0.00748683098924185,0.188492469931049,0.1877308266261,0.10998934583323,0.362268624667609
"95",0.0251776568683083,0.176346719281345,0.255713321531304,0.160821689007492,0.379095127159558
"96",0.108383515879596,0.0891549936268333,0.179570146019863,0.113334959436894,0.297125799760085
"97",0.072194412308876,0.0633949338468566,0.14219406210281,0.0622038254799939,0.230861319212555
"98",0.038558697295576,0.139969867241264,0.318673440029822,0.210233878458954,0.389974676248641
"99",0.0195236122987363,0.191822981579615,0.314838803135698,0.231260295483359,0.334385820888747
"100",0.182789713720875,0.118969469087695,0.289643105143034,0.124343477834553,0.30426646243691
