"errors","IPW","linear","match","nieve"
"1",0.0238744139028881,0.0108041948706501,0.0416062903125599,0.0131742270806278,0.0653564508717707
"2",0.00309953471669433,0.0820836094988372,0.144792481164465,0.114488089695827,0.155144459705122
"3",0.148776907016608,0.0031789650795937,0.131956328290796,0.0294164973566373,0.141836433332625
"4",0.0772672021691956,0.0130630131129809,0.0209371169318291,0.0605292364008153,0.0550476218529367
"5",0.0572874434864382,0.0510181677816327,0.0946582794397266,0.0823724644985325,0.112490254338802
"6",0.0063977742372322,0.0791958870726764,0.126256725193349,0.0882271455202517,0.143901730511856
"7",0.0166632128421866,0.0584402855562288,0.106630429708809,0.0237858586191635,0.14861726553824
"8",0.201371822850996,0.14534255778864,0.123754646223466,0.141902154271389,0.0972702931538195
"9",0.0414345245086758,0.0418201113878367,0.098498861553924,0.063363141425143,0.115981186961436
"10",0.122481887524941,0.0365215881623498,0.00945033046747135,0.0293789070125378,0.0334090145622857
"11",0.050490537457401,0.106662818941959,0.159350433637071,0.115610101952435,0.177571889984002
"12",0.141250841032726,0.0946762260293531,0.065370401826362,0.0446676585151279,0.0476730620135045
"13",0.132311752621921,0.08640603875777,0.0525018632445153,0.159397559423915,0.0280273401358331
"14",0.190591741795284,0.133986341309367,0.0833247650359854,0.10758112083518,0.0461302586397422
"15",0.0569228142226533,0.0954196974608917,0.214772918479391,0.109419066784898,0.21548427367563
"16",0.0566429308082744,0.0529624586267475,0.146334595708235,0.0577424002039209,0.167720535084223
"17",0.0968286992273065,0.0332451139301039,0.0555209515709432,0.0512281880015686,0.091004308398383
"18",0.155277391136119,0.0345188069360045,0.0399362830164579,0.0829465017441617,0.0716081958047229
"19",0.0589578864716802,0.0074997811582701,0.0391044687951815,0.06874993426503,0.070646137985459
"20",0.15635162906845,0.130540405837897,0.071108768449904,0.127663300355194,0.0285952567003368
"21",0.0247716169019752,0.100532458043196,0.132934419601386,0.111719879559626,0.168372551449798
"22",0.0174383651203532,0.0558430500450836,0.114386637812403,0.0750781611156022,0.167734822586271
"23",0.0452556472546947,0.0306879363428643,0.0892592605470179,0.0186602822820626,0.132371574174782
"24",0.0164626599787,0.0648265624383848,0.100631413818109,0.10480554849957,0.138873328206846
"25",0.0365778024978471,0.00327614957097566,0.0131503112771126,0.0476803032930297,0.0356103276580153
"26",0.104894474309658,0.0532154849479772,0.00589941233545754,0.0400003241382324,0.0494639639145169
"27",0.0717650815621088,0.00210179858526161,0.107955456113081,0.0683061629278907,0.177900057401501
"28",0.032183938423021,0.0223750089045937,0.0940193430071249,0.0649749265362896,0.112855132259741
"29",0.0400941439470852,0.0173773977486277,0.0731188927191562,0.0917328768012039,0.149608822235406
"30",0.00714758649602909,0.0620193910007829,0.105757731334096,0.0475871017384509,0.124081587679354
"31",0.141417893683617,0.0345254288719721,0.0381981630382129,0.0361005803469079,0.0638603670164088
"32",0.107863552912076,0.0939066135799124,0.0683248407184893,0.0229319564075235,0.034728335735507
"33",0.00353379207661819,0.0902817104540955,0.122714365457628,0.073247616021664,0.134837141119983
"34",0.019036065886475,0.0616639383418104,0.121576559948053,0.0533981733810097,0.1413377105676
"35",0.0829941567988017,0.0263082796554561,0.0216936764210773,0.00827329007541633,0.0654773576873737
"36",0.151835552713804,0.0368527970260463,0.017180058365756,0.075455359118194,0.0331957722973769
"37",0.0445419897604589,0.113299756011381,0.1399561421399,0.136509911657133,0.137783493685918
"38",0.00271973788752777,0.0382358936104273,0.0682732813336484,0.0235407842357465,0.0868835601874032
"39",0.0542087043507832,0.136866031964788,0.182130855574107,0.0445989242006857,0.205421989996316
"40",0.220740107793057,0.053751344006155,0.0213231052119844,0.0940030363671925,0.0805088335200653
"41",0.186282070858086,0.112750250773765,0.0381828447309814,0.0508274268278535,0.0111775215028218
"42",0.241945299774159,0.178250292542632,0.140824030466579,0.205261077805607,0.0959581463210893
"43",0.0618656488806797,0.00660775234286037,0.0726544330932188,0.036070915131618,0.14201615356842
"44",0.198031095934543,0.115209113333569,0.0697893650844625,0.138001628832548,0.0428048330822343
"45",0.0949064929515739,0.164811535961763,0.198925992185813,0.177839807548833,0.231244003151266
"46",0.175617155440925,0.0657107319178518,0.0154894131834062,0.0669955999525852,0.0310034929901303
"47",0.0416568722665325,0.0485087173537935,0.0930610395197738,0.0789551258423881,0.105869719927965
"48",0.126051488749008,0.106423280627837,0.0792544630784209,0.105287985616416,0.0272757034597345
"49",0.0223952397491205,0.0784850726440729,0.129746257310354,0.112718805821156,0.175377936885719
"50",0.0690357410650277,0.017012515387874,0.00186949252786894,0.0183852084946868,0.028193710981903
"51",0.0737516254452092,0.0343474887256233,0.00215993225970701,0.0479032504388386,0.042165582572133
"52",0.170810816717958,0.067144908259443,0.00407213635388137,0.0974640858950052,0.0211616006961367
"53",0.260896076129461,0.218280098198711,0.180466531142986,0.212850043651848,0.119098960073467
"54",0.0996165262836597,0.0419902390689926,0.00236835648936184,0.0168226387962505,0.0357845728081934
"55",0.102464013861168,0.0349042078758169,0.0144613042370763,0.0639761121157794,0.0956420105901609
"56",0.0494668067871563,0.146906177854577,0.186365436457703,0.148483216983041,0.22319901701719
"57",0.070311659554137,0.0335575378658648,0.00641700296159908,0.0539594635451021,0.0474034758194974
"58",0.0371433667862121,0.0334925538143277,0.0757082491836201,0.0583338893738369,0.104540444519301
"59",0.0337206496182286,0.042029794776707,0.0838589228885596,0.0126436991053227,0.108898374283046
"60",0.0141301132164214,0.0239813728667622,0.0707961504886288,0.041487849171983,0.135362565984295
"61",0.182073550049358,0.113405796334653,0.0158651653343891,0.0227214397621259,0.0294838739211032
"62",0.255923438310372,0.101687903652778,0.00976141266696229,0.0495844483792847,0.00199519020250294
"63",0.00532270832225623,0.0722177709083845,0.144199976141469,0.128594621443674,0.168812949044968
"64",0.0170711453377765,0.0471625400535258,0.0988619183686195,0.0615182328539068,0.142031582765709
"65",0.286241187550854,0.197754974142312,0.144845413086757,0.154800947353272,0.144588054482568
"66",0.0294818478668725,0.104467416405759,0.130754761476999,0.159378414761893,0.177493942652697
"67",0.123652086887781,0.0311178326311304,0.0252151402785593,5.8167328981451e-05,0.0294614970294127
