"latent.est","latent.errors","IPW.est","IPW.errors","linear","match","nieve"
"1",0.516015395681124,0.0839846043188757,0.685779046365104,0.0857790463651038,0.149510578772891,0.0994160747428912,0.267642546162186
"2",0.525275600972915,0.0747243990270846,0.696901387140145,0.0969013871401448,0.191907541242972,0.11875447785457,0.280381248528729
"3",0.497994475820492,0.102005524179507,0.656957753113266,0.0569577531132656,0.190057206165324,0.0582401774161669,0.264852448591766
"4",0.561591652318908,0.0384083476810924,0.68771220091552,0.0877122009155205,0.200515754998422,0.0663615572150195,0.311713055695799
"5",0.543497071472412,0.0565029285275875,0.699735872320457,0.099735872320457,0.186034320533137,0.0889436825676631,0.299324231655135
"6",0.506487483381559,0.0935125166184412,0.68074250830104,0.0807425083010402,0.187653411422282,0.101170658856056,0.271385562199933
"7",0.526860515181776,0.0731394848182236,0.680505947598553,0.0805059475985531,0.179641407272801,0.118454832698657,0.276857777070672
"8",0.465767905402325,0.134232094597675,0.65367977133655,0.0536797713365501,0.11053819372007,0.0518070154509001,0.2324572174521
"9",0.540961103758172,0.059038896241828,0.704927945679567,0.104927945679567,0.224950273815869,0.0782315766882988,0.322382941363941
"10",0.464383468372493,0.135616531627507,0.655387931813497,0.0553879318134967,0.18741834232512,0.0457678265963064,0.295546297518452
"11",0.563976672047077,0.0360233279529228,0.721545514118407,0.121545514118407,0.212157566432655,0.100813841205714,0.288869222085861
"12",0.519991903792292,0.0800080962077075,0.721434083198542,0.121434083198542,0.224725701788901,0.100873671315547,0.292507741848969
"13",0.488308008634426,0.111691991365574,0.681249291014555,0.0812492910145546,0.199877695079388,0.0908878116780055,0.319959954189796
"14",0.522312532493382,0.0776874675066183,0.682175290079208,0.0821752900792079,0.187581402681082,0.0884124774057127,0.284794861439454
"15",0.570228842269049,0.0297711577309507,0.73647235778063,0.13647235778063,0.248752715462427,0.135367111270603,0.32625396603619
"16",0.504449516848876,0.0955504831511237,0.648303264579602,0.048303264579602,0.157432174513784,0.063666774237195,0.259794570749237
"17",0.522236840570062,0.0777631594299377,0.670130229728338,0.0701302297283378,0.196328018571152,0.0586288092223268,0.298201207673931
"18",0.561154147785542,0.0388458522144576,0.74964249321739,0.14964249321739,0.271162045689359,0.13118966521415,0.350042522461057
"19",0.468717485926885,0.131282514073115,0.657015899965073,0.0570158999650734,0.160351647748029,0.0664317093488623,0.276264439531866
"20",0.509694553116659,0.0903054468833413,0.686685293452546,0.0866852934525463,0.213087101283956,0.086985168500827,0.294352456212502
"21",0.447849187844608,0.152150812155392,0.673054789960569,0.0730547899605686,0.171206295474542,0.0648708279425311,0.252291337825848
"22",0.505268818202984,0.0947311817970162,0.659839218988471,0.0598392189884709,0.144838332227036,0.0694500232481987,0.244019335862937
"23",0.510387180222117,0.0896128197778826,0.698454347017092,0.0984543470170921,0.202956740522096,0.0869281219796401,0.277154657104428
"24",0.44222521182045,0.15777478817955,0.644971199561693,0.0449711995616933,0.176237489183973,0.0599140357069837,0.278645906282657
"25",0.438002472628688,0.161997527371312,0.650601108298596,0.0506011082985961,0.165988964925795,0.0567333806306751,0.269590500311367
"26",0.530848235373108,0.0691517646268915,0.686625462488577,0.0866254624885774,0.174852809309134,0.0675845970386606,0.26607388287273
"27",0.542100202699552,0.0578997973004483,0.701451083306242,0.101451083306242,0.198853333805208,0.121353350686121,0.302510015437522
"28",0.592826465401572,0.00717353459842829,0.780123562160116,0.180123562160116,0.257816835405482,0.167482916364567,0.334736634169493
"29",0.502440424800334,0.0975595751996656,0.67151685992895,0.0715168599289504,0.193668399569383,0.0992552935696611,0.2645610835078
"30",0.474403974558451,0.125596025441549,0.640409667593092,0.0404096675930921,0.201745016795374,0.0376085330185423,0.27928490619816
"31",0.458731431431979,0.141268568568021,0.633154329687567,0.0331543296875674,0.14825991712737,0.0425288701264372,0.266514433874761
"32",0.518294573377963,0.0817054266220374,0.683806804943871,0.0838068049438712,0.198260846791542,0.0641130436179141,0.29597132954837
"33",0.491199557724845,0.108800442275155,0.680742216048466,0.0807422160484659,0.178859048437132,0.0957919562503637,0.264000650183381
"34",0.477483116808007,0.122516883191993,0.667688522575036,0.0676885225750361,0.168907768151425,0.0596058314959605,0.245592905312137
"35",0.452818649600421,0.147181350399579,0.62269024130066,0.0226902413006598,0.155012960516966,0.0124037978280177,0.275736146251445
"36",0.50326696750738,0.0967330324926199,0.672661910408592,0.0726619104085918,0.209437634158011,0.0750507567040003,0.279141394240706
"37",0.528886016272928,0.0711139837270721,0.731289624206962,0.131289624206962,0.234490121834635,0.163319367069123,0.298510018010321
"38",0.536756502745709,0.0632434972542911,0.725657656779466,0.125657656779466,0.242209224599243,0.137444386297202,0.329669349586434
"39",0.509393970446021,0.0906060295539789,0.661598501749052,0.0615985017490523,0.175014373417983,0.0798405048095935,0.296682373967907
"40",0.514442572010427,0.0855574279895729,0.640082414159046,0.040082414159046,0.165658902313189,0.0212278798849568,0.275367430743361
"41",0.486896092932824,0.113103907067175,0.670784654073769,0.0707846540737692,0.165095997708862,0.0886895830757861,0.263828412062669
"42",0.574543678010033,0.0254563219899669,0.746212254602673,0.146212254602673,0.256951251662244,0.137442745305834,0.3335536706652
"43",0.52374112657127,0.0762588734287298,0.680952597106993,0.0809525971069931,0.165323483771455,0.0547981164486331,0.294274067271403
"44",0.514069726289842,0.0859302737101577,0.689668958931903,0.0896689589319034,0.174551460550201,0.064980361595032,0.272049094012797
"45",0.461332731591028,0.138667268408972,0.641400281384729,0.0414002813847286,0.143785503794531,0.0512666605102761,0.256870759966926
"46",0.498423010383607,0.101576989616393,0.673608151993328,0.0736081519933282,0.178244875009754,0.0837883124768333,0.283785511308779
"47",0.592781062721608,0.00721893727839162,0.772462451850101,0.172462451850101,0.235969420956779,0.179737041697575,0.310477545983767
"48",0.51971614709069,0.0802838529093102,0.687418233531413,0.0874182335314133,0.23753418870006,0.11307339409277,0.343433559589482
"49",0.518942597195382,0.081057402804618,0.726116601905963,0.126116601905963,0.193566664083386,0.140468937349243,0.289857217598718
"50",0.51871817685607,0.0812818231439302,0.689264081364784,0.0892640813647845,0.219098559295279,0.0922160093119901,0.296125323279854
