0.516566380556706,0.674927996379645,0.762795572900471,0.704176240271231,0.890850479555736
0.55441531588111,0.741091506630817,0.833334424002308,0.72996269281588,0.915611927740785
0.472900569272703,0.66629292183278,0.773602434675379,0.659434192931342,0.873206830637152
0.51338867743639,0.693165095701272,0.79667738863395,0.696101693740368,0.896405515036655
0.50273094147722,0.680958434998287,0.805509937994649,0.68896563902708,0.892690648889883
0.498881803943314,0.653113642461851,0.782987082274564,0.648767344986261,0.868579952074247
0.580296697370143,0.733029900275091,0.826186300511639,0.738912160258416,0.909208219194402
0.541529735524648,0.688095299106994,0.798014787661795,0.665263498545519,0.920358061709235
0.502460311591316,0.669176030469983,0.77675653418708,0.666718544096487,0.858948210744521
0.500363486846205,0.699253913218703,0.809281535041919,0.692015120876435,0.882637179278068
0.531174634867563,0.692949371583509,0.793284333379932,0.709427612708673,0.903291960826011
0.532277244808245,0.688422952530443,0.789423919777137,0.70314382527502,0.884309655545379
0.541947008964009,0.708217809645127,0.826505802394451,0.715619757001292,0.907287334749364
0.489824732690298,0.67333289172573,0.80260324893501,0.659332175140678,0.883665671126467
0.470385063568658,0.654792881432173,0.770387096644438,0.649003590466559,0.856453185693609
0.544399882222287,0.742007411714681,0.868804865853869,0.745829180851805,0.932207510618126
0.574584296696487,0.764271141146972,0.843134221495512,0.743517524619299,0.911959771708921
0.529893005351791,0.699209525155893,0.809514684603485,0.679741686789297,0.910916070010276
0.545926339143833,0.740936518554874,0.848405698559754,0.698505242755904,0.920258326119934
0.516729908050691,0.720655940023426,0.814887285607508,0.72504416193443,0.904665466395487
0.565761184833446,0.754144740261934,0.844210770379966,0.74068553642641,0.938412233710675
0.53278292026311,0.737291272500752,0.845701426233464,0.754980945805438,0.923364109998649
0.546710222403088,0.686898857783412,0.815110978285629,0.710751605993024,0.935336159648068
0.535984777285896,0.695882363875711,0.779049397834687,0.704665652203029,0.862445075010903
0.52753607838398,0.675615824850612,0.80773084273461,0.693138565592752,0.879480829267433
0.468567572515493,0.671908632463722,0.762593449087088,0.670949685553155,0.835129908959711
0.525601794094489,0.707297239992336,0.804048508582659,0.703923042571277,0.882014083383074
0.520216196218248,0.697191501879407,0.821530880277095,0.680139470872788,0.912226257457064
0.494354295796782,0.635364062784397,0.749459963673439,0.640906352801028,0.869269166852129
0.454470513512789,0.617628855141148,0.741043362538659,0.616296064077166,0.828713424005987
0.573042091545675,0.722841065070812,0.806201970494709,0.70855908318891,0.897435311077821
0.504875627867015,0.665667605323051,0.767075985818819,0.674122561770818,0.854629467830802
0.576738889569064,0.733760054848436,0.810004831636936,0.733448395900195,0.898072855728192
0.473331733538182,0.650638033321078,0.746310523602348,0.665251453151108,0.849192582971367
