"errors","IPW","linear","match","nieve"
"1",0.239294864884211,0.0194841963121312,0.0729723141784562,0.0218328542309348,0.197839864696625
"2",0.154564445707424,0.0156217647411523,0.139570326382221,0.0261324347691071,0.280007272221059
"3",0.0830006989874214,0.131190546700138,0.209695123591671,0.118246409709269,0.326080225229609
"4",0.00812895794849622,0.168065347197363,0.225817173814285,0.142469781912017,0.321706049730201
"5",0.00874784543263751,0.105170434598576,0.226431550003146,0.0992639285663054,0.371848327283104
"6",0.128465009527807,0.118941521254369,0.207466444863884,0.123229075601261,0.309862742824763
"7",0.169979483885763,0.0096291621797322,0.177024948422423,0.0094192047959607,0.264567611905101
"8",0.0480551358757852,0.124918325630517,0.287521911678278,0.118348145508322,0.353021950283357
"9",0.109930537727947,0.12608796224601,0.208065518468671,0.134501895169372,0.295126237704259
"10",0.0670119678043293,0.111966421102466,0.190406129406543,0.132634558620915,0.289415474638672
"11",0.0278162874841275,0.181861279750482,0.306671703064216,0.184571985632075,0.380335649385255
"12",0.0838390973122796,0.198661223367882,0.308128178866725,0.223936884991036,0.392840376137687
"13",0.12512881014749,0.0718705535737387,0.179354362923834,0.105857151831899,0.270170785459635
"14",0.0901669079340045,0.0328212715809366,0.134749637732631,0.0263117370064118,0.203192537842309
"15",0.00506421819671932,0.117013317885176,0.178605243924916,0.0711510801928611,0.270881418099884
"16",0.146596659274384,0.0385894987340353,0.125019026275217,0.0296918508839489,0.232659065541455
"17",0.0640363491245657,0.0888918984342244,0.204076350346915,0.119521056467477,0.291861614729973
"18",0.0398500075710472,0.178499322833928,0.289320220807561,0.16843816438087,0.357983625476845
"19",0.140385774272122,0.0816011529007052,0.179941627642798,0.121066162964606,0.296709858689329
"20",0.123552535294496,0.0750203632650642,0.198146368756857,0.0866578771675658,0.278635452632315
"21",0.0544204355879254,0.111446683913172,0.218663545624524,0.136745468101838,0.31036248071469
"22",0.0966997717842414,0.0670627097998849,0.181430001816744,0.0858196606169261,0.281085878977653
"23",0.0533265871787331,0.0993714547925022,0.221372694826268,0.13540972926306,0.30630845588688
"24",0.220363778184915,0.0281190910817505,0.111542372058469,0.0390953284630785,0.227580699360327
"25",0.145453520466338,0.0941382702812532,0.185096513207077,0.10020463377832,0.272297948192664
"26",0.0232685998780469,0.131090641836445,0.205761178026978,0.0887882199639459,0.288315417280957
"27",0.0292530253084183,0.139925359733668,0.304086641333696,0.183531657167787,0.349909765928342
"28",0.0223791598212372,0.169430609089289,0.257649350197951,0.150437750957999,0.326864483952901
"29",0.0028145231568617,0.176034744277006,0.231859948187929,0.203478398532968,0.381579378947691
"30",0.146364805619921,0.0480281925532232,0.12688993390561,0.0423431653089523,0.228000396600664
"31",0.121797060605721,0.0705431038521745,0.160185120014404,0.0965173473977254,0.273826749349227
"32",0.0332205784640721,0.155552737745992,0.23630031165951,0.141353927380266,0.311630630674359
"33",0.212407807237249,0.014557900724545,0.0932750097967122,0.0204633782050748,0.230904871584147
"34",0.0127884941429729,0.20717041113659,0.28199343696427,0.216704540058624,0.351746265450238
"35",0.00904455812365756,0.169145151748031,0.362470429241792,0.217269897632639,0.396891810463292
"36",0.088308712724491,0.0985495989084729,0.187465038381782,0.126319134275649,0.284660430705203
"37",0.0374230356193571,0.134047732757523,0.215140590010053,0.110477399590563,0.266967329479827
"38",0.084517682130019,0.280924533144612,0.369676409710646,0.288643861325621,0.446291222910013
"39",0.198391145653153,0.0258014122718196,0.176049333125812,0.0426317567103935,0.267136877275441
"40",0.0131328142817987,0.136316274691413,0.229582961786325,0.172801567886972,0.326946472217394
"41",0.0743051077831954,0.118518020275964,0.17707701088691,0.0968206608847677,0.253456871288006
"42",0.0929679607109913,0.0805069856410476,0.172715745378492,0.088952783530634,0.214144133038597
"43",0.00351035538535249,0.167241871541999,0.283981738244244,0.198080316053779,0.367921845422631
"44",0.114064256623918,0.0718801799002796,0.177527301494384,0.0869876124379735,0.26738853037269
"45",0.164569551089039,0.0350286809265424,0.083021278611753,0.0419300844137639,0.165320355198357
"46",0.0567742992326947,0.164398429611318,0.252558518673631,0.185244780168743,0.342497729052277
"47",0.0570656998288064,0.00675438439079623,0.221819797690947,0.109663993028836,0.34578170845395
"48",0.199868447826054,0.0217875945746105,0.107373483976725,0.0402317035820836,0.217009445807747
"49",0.0818925964206291,0.147709432841709,0.225899082188681,0.158307037799221,0.310973359304855
"50",0.100059242271475,0.102948047306044,0.221184874393515,0.0970717250545995,0.274905964287564
"51",0.0583919302584773,0.215184866881063,0.342473454077689,0.212941523692165,0.407246724188945
"52",0.0797976460769513,0.0951377782670247,0.197652662430927,0.118892635583407,0.30933097693971
"53",0.0468973238783802,0.119006401777434,0.218753039200859,0.102555290699374,0.311202861359937
"54",0.0683207330071857,0.126089169008742,0.262242222609389,0.156072705442842,0.337122988538799
"55",0.0871644164555737,0.137323485419325,0.243642313108871,0.102433801446123,0.293294270980556
"56",0.157677472875415,0.0775741714904221,0.213364008178271,0.105341573787936,0.25452728133483
"57",0.0886313535035446,0.155173968351154,0.218027756233024,0.0925579159505311,0.288842323212296
"58",0.115257659230256,0.0831870962436968,0.186558021824011,0.0743710869744323,0.281562128254092
"59",0.0464798026910748,0.24808324840878,0.335662033339709,0.273541832330586,0.400143857306044
"60",0.054168212931437,0.212199331312782,0.306315127614711,0.245519637309602,0.38468483315114
"61",0.0823033045918545,0.127389809093379,0.205061337932409,0.132310143242001,0.304250254282629
"62",0.0783235613588509,0.13796466520971,0.2157279799006,0.14313340053272,0.286917033307727
"63",0.00460252980669662,0.16682145765131,0.253223741581298,0.131221988650015,0.340080517139477
"64",0.0574725467530337,0.0940302952982591,0.229234386361402,0.124555437678857,0.326768327518476
"65",0.0981168186782603,0.12881168602047,0.218981319356994,0.073682675569603,0.299410462067847
"66",0.00564588859043147,0.190924469718159,0.273599997770112,0.179734518772537,0.323336830242505
"67",0.084933016150294,0.0941962842707935,0.202499456094868,0.0794792178657356,0.255422037439756
"68",0.0702567169526009,0.134324455886705,0.181683023100703,0.131260596354733,0.306699360246366
"69",0.0894951384953686,0.081412530952626,0.235245725254926,0.0880372314070456,0.302594895556646
"70",0.101746140141752,0.0889131195344601,0.174059873229744,0.069654518656233,0.310240673208676
"71",0.144923121638524,0.0558188924340136,0.223228636757772,0.0403383094397719,0.352518419472863
"72",0.00200050574207333,0.119935352427253,0.2081959231519,0.147337645670957,0.281240984593271
"73",0.0591446514075848,0.115588590402856,0.203478122725913,0.120976978582131,0.305881460271119
"74",0.0786076920705439,0.119942762736115,0.195637357885468,0.144198304380358,0.287846393748179
"75",0.043094945020994,0.108535037173473,0.177227798486563,0.0657435906700257,0.28069817324802
"76",0.0978611290544352,0.0236112003759044,0.160928285208222,0.0114408466101732,0.279691485676677
"77",0.100223993587887,0.0886873995863907,0.194654787736974,0.109381192470741,0.251455600767002
"78",0.011931019446956,0.139405067667928,0.249281594576357,0.145695652004781,0.300664214062185
"79",0.0451878858243611,0.119217739110213,0.248698898246589,0.132208242926774,0.313914768067316
"80",0.141067645732603,0.0300545179290618,0.0817181713410117,0.0221513528318634,0.245690592676464
"81",0.136922586078006,0.0850399551603555,0.209625161127854,0.0746435539865457,0.272558974154853
"82",0.171704779927006,0.00250943552373062,0.0898880612824342,0.0815891083142981,0.219635425808477
"83",0.0779674493008554,0.160164131341252,0.232874960042425,0.0870301060784484,0.287319177426602
"84",0.119699046120139,0.0999997012247448,0.248207612080956,0.0891735012026291,0.324289000180562
"85",0.141292048235784,0.146621711192199,0.209978045703338,0.165662490144753,0.276992739609806
"86",0.130697153316805,0.0360549800684919,0.136966173793271,0.0556196008425376,0.286562414006927
"87",0.0830920129177651,0.117168267272254,0.21521401925354,0.123332713777351,0.314898946302743
"88",0.0626733389554475,0.0588548520756562,0.190756938658787,0.0830045411200149,0.307996499113967
"89",0.0970007699393839,0.0767548013919618,0.163362896501685,0.0536307328950949,0.253532267026036
"90",0.146710836737348,0.0717893314601566,0.176686881056654,0.0651165872793549,0.241401613634786
"91",0.0293706160660118,0.1079740246509,0.193422278019097,0.154777405283812,0.320544288108838
"92",0.0490160953896306,0.129254700499534,0.220141475032835,0.137708760715852,0.33108349731266
"93",0.0129380843024095,0.196197974685645,0.275964160907007,0.184888186694707,0.333500808452424
"94",0.014782908553006,0.160131770769875,0.249835006492491,0.166377910464336,0.276589579950269
"95",0.0980076033941534,0.0400437343913808,0.135782080270759,0.0570943451189809,0.223962036543403
"96",0.0110788139276967,0.156539875859992,0.264117624071886,0.137548013098048,0.299391304398806
"97",0.0204373234217766,0.206092992179884,0.276304723760438,0.191179799477447,0.339185875287785
"98",0.0859987664670562,0.043766855355209,0.169857434648945,0.066750997319548,0.302982725601046
"99",0.00998000725093173,0.161853942165073,0.190074439531475,0.192573282915619,0.27511037952531
"100",0.18169911936766,0.0418662945967742,0.119902720914492,0.0946481017632934,0.184282705857603
