"latent","low","high","linear","ipw","iv","proximal"
0.616656579221904,-0.451617950711197,1.30950234402345,0.342728010866829,0.183087577658336,0.591905748244953,-1.70627915795613
0.555091229868392,0.0546784001149834,0.997940556687818,0.3195352440023,0.411772756537347,0.519756628564556,-0.589878903117253
0.114687003205074,-0.268791735451533,0.561935067450547,0.145774658898604,0.542766738512542,0.1139377030237,-0.130614768799223
0.214567926243849,-0.450073954169138,0.725541219343032,0.282698092439577,0.458293019878048,0.275341026075926,1.39571115031931
0.486078621912991,-0.190621911063786,1.14733764667341,0.212358268191108,0.34111610608812,0.490389362446017,-0.686525828106948
0.51763716235008,-0.438793581780152,1.02799787017509,0.258040690951385,0.546516544222162,0.481479818909816,-0.55091929876286
0.280310081116438,-0.214120180965283,1.08632822736683,0.140289086835869,0.0871567913865346,0.26164606549074,-0.22084664414215
0.883405046127648,-0.232504209471453,1.96445126679301,0.296670366705025,0.287990441668792,0.83953753298947,1.48483226795788
0.426089081942156,-0.179907225680973,0.999312249921822,0.393719792255692,0.439467639057651,0.426599932185261,2.37341558415863
0.21093748604062,-0.447889563541994,0.715721660907643,0.136317363388176,0.137199659429112,0.195848261180125,-2.11550932321127
0.489441638641545,-0.533063372510608,1.24643748880317,0.232552867912358,0.361590982685123,0.493560919404025,3.68386848776508
1.02860320290093,-3.30680930000406,2.06820338478852,0.275972377252112,0.425099546831449,0.840047738097344,-0.154207345772665
0.526842709786723,-0.521393872805644,0.989833655325274,0.363219651752473,0.631651186998666,0.519804377942076,1.80728147689403
0.574315505296806,-0.0466496436735477,1.0309890572185,0.226407939317722,0.16618130860223,0.521370189728929,1.79811099375116
0.70228865167278,-0.253996035700069,2.05041739890041,0.331083700254826,0.422753756522784,0.713670829186376,0.668895426430369
0.410282434127364,-0.012644440968187,0.943359414862363,0.319302759552744,0.456264268075162,0.417555703864469,0.280517238083755
0.684932324040175,-3.30609861668105,4.23644444178449,0.222515301054276,-0.0490770182802776,0.508528129585091,-2.77724331935321
0.52410054924053,-0.3010184424043,0.914793609429554,0.260166744479236,0.472193568659288,0.417549897946276,-0.169324244833502
0.372353112465982,0.0701579152646338,0.788041580094518,0.273304312907435,0.198373392248643,0.213231113886602,0.735182834181874
0.423842375237655,-0.316223095946519,1.51209647867012,0.37402996281523,0.498126539247215,0.554044828416431,0.447319918250975
