"latent","low","high","linear","ipw","iv","proximal"
0.324464171175113,0.126842225085486,0.510141458536417,0.424507299042861,0.438425344103404,3.6108357846824,-0.476159748220935
0.311987018045357,0.0933948228972784,0.513197681322433,0.481951835086264,0.51978703265776,3.25648437144648,0.45913944088016
0.460451075415327,0.290354649613584,0.633214725133507,0.585506170728491,0.611625849694842,3.77724062151819,-0.0214366617146609
0.296529670281256,0.139297526348488,0.477704118763871,0.370197601341299,0.358052341759572,3.33952583552545,0.807932981344487
0.316802578504013,0.115375857384023,0.492860692570696,0.445000361188995,0.469685209286852,3.18565599939524,0.240874833815429
0.312697703569979,0.105156837804646,0.502243189654026,0.454745554540123,0.409157049427471,3.67452146075088,-0.903718964811695
0.345853031957794,0.179266603509309,0.522033696836439,0.45988368092233,0.419929565381331,3.33308701160956,0.582892852107161
0.155374087005802,-0.042518776420084,0.321889349164784,0.359310467476935,0.36081129649129,3.69332124561872,-0.922526977038991
0.377869388268458,0.191800980608259,0.56984396292644,0.459449380781589,0.483526572744032,3.80848724620831,0.106759135844762
0.478204938607164,0.3001256428799,0.630886447772331,0.563202021088839,0.589737585021926,3.69245916656095,1.40044169706312
0.43457621452939,0.264415309184069,0.609766369262902,0.515934248137761,0.513324811104706,3.27788984093496,1.63478319316693
0.379897768253502,0.206137383314801,0.539378784884231,0.460769904863769,0.426019005872113,3.52142538622159,0.49655239517629
0.584380951632829,0.399958992936737,0.779331570057613,0.677683709461679,0.698478595483395,3.37441308924732,0.838594679599448
0.392670219872196,0.237793264150859,0.561445756886179,0.472317597618972,0.504559417008732,3.0243082564046,0.180479534562884
0.582059124169308,0.357240561698309,0.813965416525837,0.624239829738585,0.544178499676647,3.18789756232268,0.407960143201222
0.445577540026793,0.275085871193984,0.643433702478407,0.510489375685364,0.517381869588391,3.35304809150252,-1.37142676375881
0.253569016438022,0.0362265881337215,0.470480640114245,0.387914200513003,0.351974699943578,3.86494378356671,-6.73014079473373
0.398872829802698,0.212648828725512,0.595136044548692,0.495018795455867,0.497997654524066,3.08738727464545,0.319604139861168
0.266917439767841,0.0897663561089079,0.458026829785961,0.392969760493411,0.397326108540786,3.12126976627815,0.161268616743207
0.485181652338713,0.290994251835602,0.660919833703223,0.586477549983837,0.606269811755553,3.96382900390463,6.45256218415129
0.537490275910601,0.371824033391328,0.708970830377667,0.609873495745216,0.616777455570779,3.86343101210018,0.391085482957669
0.462653742531421,0.268597278627094,0.649079102284094,0.572603118361432,0.584504851094669,3.56584821612353,0.112170776225006
0.167166427904212,-0.0104867835387047,0.352657635900532,0.336565240969985,0.335882873215555,3.68544102599654,0.701318427562113
0.261443618349672,0.0419512879078456,0.448455183767378,0.459510529218718,0.434949325686647,3.49119025465882,0.250007287319333
0.344668911279369,0.152422365931941,0.532435266066175,0.493382049702875,0.482861964295034,3.63252849372418,0.506381946784101
0.3202978666097,0.148048006246921,0.491019833256278,0.416098713861713,0.404210198678769,3.37079208286858,0.687818710045428
0.406131347049995,0.218389090587611,0.605608815262727,0.521461118929837,0.480457765833792,3.21958910427805,-0.0288827033606531
0.447865503697003,0.246364891370379,0.62119463384044,0.565675131998712,0.568645806336766,3.18106391300582,0.344125297374989
0.454199041946487,0.277290889526518,0.659489384939857,0.568371270991081,0.559657518608763,4.14847173061495,0.442100056759652
0.328631681357285,0.136969463520661,0.511756288659997,0.471458592137418,0.480705282759384,2.96107024531734,-5.14324899014767
0.392098228731533,0.219141586963082,0.558912243310436,0.484859424572085,0.482059886253208,3.73035008726653,0.242452911525752
0.447301422244988,0.266132712104722,0.624056523691923,0.616216977412509,0.618001495310689,3.19724886057786,0.266929162369558
0.336762762458295,0.159462417309969,0.535744338205226,0.467836422227963,0.442705555571433,3.50955019183782,0.635782067399842
0.434239762559127,0.264560629796063,0.613993200590033,0.596287535425943,0.641329876669903,3.25873816841453,0.818793790474961
0.285376412534137,0.0726999476783801,0.479316414178845,0.426938136601106,0.425117896778942,3.35016256791528,0.0644720428551475
0.360625025925424,0.179059343105179,0.617212143543108,0.574998249284214,0.575402543893667,3.48313947300257,0.338132904875911
0.379172358320294,0.183639812414954,0.558255976156453,0.480096295610474,0.481591270246151,3.40331936742185,3.56915371238848
0.489942742415064,0.295381876259192,0.673964966055476,0.579119915907013,0.595933879416899,3.57988602342913,0.28761662352316
