"latent","low","high","linear","ipw","iv","proximal"
0.331807092972344,-0.619006462219638,1.42866923608985,0.39999602837092,0.345242436526659,0.399974522189525,0.32153395759518
-0.0404230556685277,-2.12578999383579,1.31385626439942,0.352697792974187,0.323636378734463,-0.00817665016556778,-0.708773270303828
0.41810512303351,-0.1556420256971,0.92109484927753,0.378098276759364,0.383284388930589,0.181400765443598,0.367425212308405
0.347013945622448,-0.780398903798572,1.11388093578559,0.308715759178506,0.275557431435725,0.321845960459433,-0.11778877916384
0.212998436045044,-0.618330454269177,1.46687320157175,0.366603570099286,0.29378105993983,0.132206721501853,0.324732407629835
0.262782011078384,-0.217731809486098,0.688647685654828,0.340596875558755,0.28444581379021,0.292063005126213,0.276918323946617
5.42105510471575,8.6130252602901,12.76529499558,0.379424937241254,0.312413180000308,0.708221443105116,-0.128287534614607
0.627093190915623,0.0950783791363763,1.98941645728911,0.375797910751108,0.363086857933603,0.625126905627068,0.220229037355972
0.235559911773062,-0.907330816998177,0.74826870178404,0.264864257796119,0.209276250153455,0.499590719792668,0.118827029648235
0.358053903572328,-0.202233756801975,0.991953036732348,0.36187448108486,0.373009963890999,0.349164878236628,0.441915967544633
0.70811708448489,-0.876991490215699,2.08286812175726,0.292650479638075,0.281330574678319,0.688787478888921,0.210771853227696
0.378840508404774,-0.517006767690275,1.29821651361609,0.439382659130685,0.376878712823649,0.456661751669807,0.159437718306276
0.178198668085601,-1.18990239739137,1.41106238351509,0.324728311055769,0.314347817396081,0.555061507206933,0.189820719331368
1.34105255504217,1.25581980048934,4.42183474581551,0.308819001182368,0.302938678658527,0.0584703320620847,0.213181072630313
0.626640862733624,-1.52759712399143,2.53997645345381,0.372870158181459,0.343426406517121,0.571458276050677,0.22290414921601
0.604510749980759,-0.0231249332597334,2.45016355033399,0.388093347099211,0.320675774578132,0.359662284980049,0.356703308315857
0.694175166137549,-0.857110032447588,2.55689666856433,0.444107340189183,0.403176308891807,0.525871669790935,0.410013636861163
0.0973220494706139,-1.62249259000318,1.88005777570031,0.409020638366829,0.415730408871396,0.279712037271292,0.457495134665722
-0.251112868022153,-4.42184471878805,2.88777642457393,0.415236562141981,0.366517044162167,0.143474483253109,0.327157541317245
0.107615398959764,-1.97868556953557,1.14195521879921,0.417403616354555,0.401341239883707,0.233430410455893,0.738686781911626
0.477171939703922,-0.150030698945825,1.635213938596,0.426550782746797,0.390419702389889,0.472609137446713,0.793062730124459
0.857189782651955,-1.22764439007352,3.18583380552547,0.439168972235931,0.388704809317633,0.686539382770823,0.010910938831724
-0.540104830106321,-3.81601936596592,1.58355785369412,0.416476812005688,0.401514476791529,0.10822103489191,0.335582112910023
1.43551168570136,-2.21754348620384,3.76504043018365,0.449475527675944,0.435450510200607,0.762352070732939,1.26526418223729
0.192076489018532,-1.1669195604053,1.85871341039891,0.380481105619124,0.303142070538851,0.121382188052506,0.58093032294538
0.367471875386287,-1.58155036474878,1.52830651769803,0.380287716714308,0.356736366038624,0.540107809634638,0.406471006435115
0.349536133636139,-0.496410656261305,1.05434215139781,0.326051176515083,0.270165226201908,0.352254881998013,0.504080102756762
0.640479356131697,-0.401447939756354,1.78299086181015,0.373521070683099,0.283706045520674,0.641121611596586,0.27398385276326
0.331893594411996,-0.263982933676967,0.639776506138529,0.371148789130153,0.356528108176969,0.368873343879817,-0.303349770435301
0.900992285866709,0.696730182362076,2.08885765286921,0.494069780049591,0.450017331382576,0.350360473825534,0.548615112719423
0.427096062005599,-1.09134459939259,1.54946845312563,0.416168882114273,0.33504209571429,0.444741218984497,0.430715263526479
0.309553465351874,-0.282890347480512,1.04022840480263,0.352726418031553,0.327542913456363,0.432079385918577,0.187139970872969
0.45140939778793,0.000992948829952378,1.17771303485521,0.403732039295871,0.390495914343543,0.0426187031606043,0.316200750994087
0.515518080223152,0.0126362266968301,1.10258850394765,0.384377002917002,0.384887886014019,0.500288275743784,0.821475687407752
0.714609963265745,-1.16057288736286,4.99537834122711,0.318088284240208,0.29838453240298,0.152040196234156,0.51930466554072
0.551496008898999,-0.0503998940004953,1.08237410462774,0.425008670207194,0.402155146890241,0.544940762925362,0.398482827906268
0.423432061923421,-0.243658681971285,1.66180469407484,0.300705725242585,0.303561610440645,0.10817803406584,0.657658311059737
0.174599262254016,-0.437417313386994,0.784669316081215,0.330552125520991,0.316229530692697,0.215481715298592,0.487366719068203
-0.477567419152745,-4.96413988128442,0.178044336522069,0.367174716247622,0.382399255335167,0.583911321324958,0.380699962322361
0.348107335985999,-1.12033623831216,1.72711950835007,0.37842208170079,0.394215373483592,0.364423930420689,0.714170295099364
0.0755744746127205,-1.2914269577492,0.854016907150126,0.32923788925102,0.335145747689935,0.18797868159566,0.218271680020573
0.533585173224984,-0.119442964503909,1.56713091703211,0.382560742922495,0.339839975403502,0.285604874505102,0.380039157270606
0.564414940996722,-1.91702445860711,2.21828303230327,0.406075476476553,0.41791793792358,0.497243846517643,0.635390615964092
0.118813203378486,-1.30525832081632,1.05466385939251,0.345914741052551,0.345983079839089,0.118844661311709,0.722437673328616
0.228630283370898,-0.986714948305752,1.42506868262697,0.332362415174915,0.312114881150822,0.407264540530687,0.378570871282215
0.306853487257325,-0.495402269672862,0.990595629803867,0.385353619696404,0.393450726446623,0.314445619108209,0.506165255727483
0.45869197694554,-0.703440077680932,2.41458175840948,0.358152527579934,0.35798856485552,0.211883753588127,1.06893401924431
0.442091599149075,-0.0380976598693357,1.04953589744106,0.476865230568454,0.407700974854931,0.519097034438606,0.096150337659203
0.853816749956395,-1.51140202309071,2.51916783685727,0.486626283512405,0.449951475079121,0.740088897617462,0.246095712964368
0.0697260229543576,-0.977137773538286,0.333670584060878,0.353830830245224,0.31839878806012,0.636507148530997,0.405215957193787
0.902331654723631,0.111154091382176,2.67027183468035,0.459642891962026,0.461558151909648,0.264684500156215,0.518791274395608
0.0130801902015122,-2.04503863960482,1.02552843395265,0.329983239112781,0.29787642764892,0.636429585328492,0.436204443424281
0.489695347025123,-0.463234078157869,1.73915198555861,0.424859643023914,0.413406687348254,0.421775384940318,0.200068363776266
0.135001428319203,-0.867425770145194,1.47070714033557,0.306922518401259,0.270549758968928,0.510735979777823,0.362291648404765
0.403014874053461,-0.165826099944231,1.16330087684731,0.349233471123184,0.285008931313542,0.244792449025883,0.45692835810041
0.104284256218367,-0.794371743734974,0.80483672319339,0.385873463778506,0.366787678109038,0.135653664431445,0.270099967455999
-0.0291630368696669,-1.65484212182223,0.523078954214536,0.419957593423423,0.403449110018963,0.289285855616696,0.129574666993459
0.278514705918691,-0.813591959280243,2.39157599335166,0.32296155188885,0.282985283292993,0.635213797611844,0.245269968299054
0.300626016963652,-1.58882793753382,1.73677971044383,0.433512058495844,0.400818063414649,0.538300845579001,0.0673135662979112
0.34433116751826,-0.647331246961064,0.954308894378986,0.401551766044,0.349798367787027,0.400020588571114,0.286178545170397
0.199389639029645,-0.689003865568333,0.988031795139847,0.454258254687402,0.412189024915636,0.200587137134305,0.390166819756102
0.410035447223431,-0.580711735952836,2.41904846143492,0.349951778908624,0.359498992379917,0.277141648072913,0.557147300540833
0.0506225696409494,-2.48779218969506,1.90338993700069,0.343162503348974,0.312588167377812,0.0634306503244573,0.247609057169572
0.399721050193666,-0.403890014317086,0.956987909821512,0.395051133894439,0.394563946217865,0.405279447774634,0.467964943062314
0.503217883524399,-0.611948245909722,3.08680419864623,0.409514982885757,0.315236770139101,0.508644512135783,0.200167831785735
0.497628785714656,-0.682793353974016,1.81563219931289,0.392410533998767,0.36767095084889,0.490905812610334,0.712373134677956
0.452524328419014,-0.115622541906315,0.963797330561744,0.482357898114224,0.41780159144087,0.682796792206997,0.137291483583868
0.582939602324787,-0.738539744600309,2.00845741561129,0.496402140924878,0.482543010218249,0.557679673326825,0.780142053585657
-0.123189017826791,-4.85643248546672,1.2819876248542,0.37470182945396,0.377130639272139,0.599234882083447,0.257233189947702
-0.103643865986286,-1.38320481916346,0.381445572704011,0.246741125750744,0.237143938615288,0.0858178225642474,0.605518140042591
