"est","norm_low","norm_high","perc_low","perc_high","base_low","base_high"
0.469927876934045,0.373984152479081,0.567467371928375,0.374867932829887,0.559270805810077,0.380584948058013,0.564987821038203
0.500526999802924,0.38614982199485,0.627498916648957,0.389700925661088,0.601007856924314,0.400046142681534,0.61135307394476
0.481977012479608,0.376211964306823,0.5983503514304,0.366039063996954,0.573812796074196,0.39014122888502,0.597914960962262
0.493624385543264,0.388412260531549,0.607351324839162,0.38510057765386,0.592367950986757,0.394880820099771,0.602148193432668
0.526031849608073,0.407624893676536,0.672537071376319,0.345949652956358,0.621644617354588,0.430419081861559,0.706114046259789
0.566498202963648,0.448111576246277,0.703336485141824,0.355466010963873,0.650322702823473,0.482673703103823,0.777530394963424
0.526505086417988,0.424448342514159,0.627172442745185,0.427485593851418,0.623119341948572,0.429890830887404,0.625524578984558
0.479539338648156,0.381445694561548,0.575638501224456,0.388461863295727,0.578793694493129,0.380284982803183,0.570616814000585
0.385035453115529,0.244879609934322,0.559887121457939,0.125877707289312,0.48365013886434,0.286420767366717,0.644193198941745
0.468909263898859,0.357459695940746,0.582840392990623,0.366344318148614,0.571383056297658,0.366435471500061,0.571474209649105
0.545198802718383,0.273408457064355,1.02742219617403,0.00742954274811729,0.629944451922925,0.460453153513841,1.08296806268865
0.439843980994503,0.338463988097014,0.540862916410085,0.34208573390119,0.534059889139859,0.345628072849146,0.537602228087815
0.410042498722179,0.311105914001329,0.508336517959945,0.31054180752926,0.507919595007233,0.312165402437125,0.509543189915098
0.504300573911825,0.400576224083528,0.612040011807739,0.403586657327369,0.593150357809625,0.415450790014025,0.605014490496281
0.500590035192016,0.37570622281822,0.633677628114444,0.391887842027837,0.601440310341373,0.399739760042658,0.609292228356195
0.508786044607244,0.378430642239506,0.67053258108955,0.256470195568131,0.601250504928017,0.416321584286471,0.761101893646356
0.57791591484061,0.465669498693694,0.699610315428756,0.467265100235369,0.675900199551702,0.479931630129518,0.688566729445851
0.480626684104446,0.343366515539924,0.627211147652162,0.357327976528654,0.59166621959025,0.369587148618642,0.603925391680238
0.48191686838883,0.365618838719522,0.609068103130572,0.359913905591786,0.580005168364998,0.383828568412662,0.603919831185874
0.465704754082738,0.355701201186425,0.58297133729318,0.370002381402028,0.555486220341317,0.375923287824159,0.561407126763448
0.492075376426804,0.397260303339167,0.588447555616884,0.401309366604364,0.576935620681483,0.407215132172125,0.582841386249244
0.502695556623941,0.397765766823673,0.610829243492191,0.397618273842025,0.606207343375991,0.399183769871892,0.607772839405858
0.542827608896724,0.27254966991921,1.01323171312225,-0.00394038353057035,0.634233515582989,0.451421702210459,1.08959560132402
0.493376161362133,0.382420975971865,0.607666880801635,0.393315002803435,0.596805207939983,0.389947114784282,0.59343731992083
0.478007235792823,0.371160017726669,0.594840587751495,0.357942080309727,0.574254222856323,0.381760248729323,0.598072391275918
0.494571207751369,0.404105474160467,0.58976830466954,0.404427076237204,0.575288456231545,0.413853959271193,0.584715339265534
0.510387845916166,0.351182576297179,0.705975687769853,0.160592719997566,0.602120398158397,0.418655293673935,0.860182971834766
0.562829233330685,0.455478158318001,0.677475415822697,0.4552490396179,0.65995855294145,0.46569991371992,0.67040942704347
0.423604622893346,0.284844307409358,0.578983546087782,0.273865599350542,0.51911635528932,0.328092890497372,0.57334364643615
0.482975846790469,0.336852643147713,0.643032099705674,0.344239359455057,0.583399766157104,0.382551927423834,0.621712334125882
0.530420521540732,0.423605045373258,0.650965058876185,0.412383506950719,0.619833413339104,0.441007629742359,0.648457536130745
0.528851444176978,0.398173625453851,0.674617559616056,0.408583057737053,0.632073636893912,0.425629251460043,0.649119830616902
0.510812691564996,0.402162047873017,0.624626201433218,0.405639731132726,0.604274316038704,0.417351067091288,0.615985651997266
0.582304457272379,0.480944338394117,0.689673022723152,0.474969724326193,0.676187891551428,0.488421022993329,0.689639190218564
0.432070864128507,0.318613263827435,0.554581601938538,0.316167904200333,0.535817288913729,0.328324439343286,0.547973824056682
0.426546366929475,0.327311305799181,0.527418429252543,0.332554626310862,0.51760346761866,0.335489266240289,0.520538107548087
0.463893676986334,0.297019245073482,0.684689120296303,0.104281354533385,0.561637310190935,0.366150043781734,0.823505999439284
0.498476881494835,0.388171386644229,0.621381986558177,0.377982795277534,0.595044274166175,0.401909488823496,0.618970967712137
0.501013428994639,0.383412905060021,0.628734255168415,0.388375426899299,0.606601558783029,0.395425299206248,0.613651431089978
0.46295705783508,0.368168610959318,0.56826474732078,0.364012206513491,0.551261797783508,0.374652317886652,0.56190190915667
0.465393651565232,0.299393597708346,0.67173907983505,0.0923183749034942,0.562443755778428,0.368343547352036,0.83846892822697
0.46382915865612,0.354374697051986,0.577971582425087,0.356378421020795,0.562690382874894,0.364967934437347,0.571279896291446
0.576551834958328,0.466410085586256,0.692396885092386,0.465840990407362,0.678417295824142,0.474686374092513,0.687262679509294
0.484470124021328,0.330654889934677,0.709369985206432,0.187134454936985,0.586827480762526,0.382112767280131,0.781805793105672
0.464269723784422,0.333793486970788,0.621584323318454,0.190482933777651,0.557317660106052,0.371221787462792,0.738056513791192
0.462474783843603,0.282688993208684,0.692888623027675,0.077042862361195,0.563629968469606,0.361319599217601,0.847906705326012
0.488224167847112,0.340124598866067,0.651443159373359,0.307273646385331,0.600357378007922,0.376090957686303,0.669174689308893
0.471477101711682,0.365005857519027,0.579754586386696,0.364056097782889,0.568682878536004,0.374271324887361,0.578898105640475
0.514427440364571,0.381318140744616,0.664353011604881,0.363923986620954,0.611826340417678,0.417028540311464,0.664930894108188
0.530233709113245,0.417750721153325,0.648305184085646,0.41866115307033,0.636713962681013,0.423753455545478,0.641806265156161
0.507536284723661,0.403286387380688,0.61829730442889,0.39705714210255,0.604631384348053,0.410441185099269,0.618015427344772
0.50719180186229,0.349667528350034,0.691937600706864,0.150945326538733,0.595568924848675,0.418814678875904,0.863438277185846
0.502904333989925,0.407896607667426,0.600372087409268,0.413792255826013,0.600434394579397,0.405374273400453,0.592016412153837
0.438002293558955,0.265979912332544,0.645886363428098,0.0995904921546923,0.555495403797062,0.320509183320849,0.776414094963218
0.508408522935529,0.365676754327614,0.672565189880723,0.350488991347326,0.613075105656246,0.403741940214811,0.666328054523732
0.501502503566647,0.275369427781603,0.866302953654413,0.0277995652421797,0.607397430380067,0.395607576753226,0.975205441891114
0.483990192701627,0.378129102814184,0.593719799542812,0.377483337550662,0.586043129345409,0.381937256057845,0.590497047852592
0.445756274631313,0.32201053754941,0.571989634280876,0.332647190525596,0.555748733393789,0.335763815868836,0.558865358737029
0.474281062441608,0.304210104996987,0.680753982212461,0.13515617504893,0.586564990539239,0.361997134343977,0.813405949834286
0.518645005576231,0.41339438635828,0.621086715711629,0.413316713201876,0.622367267308386,0.414922743844076,0.623973297950586
0.645638907249116,0.52841055907504,0.768996122284726,0.528013837678166,0.758259977145214,0.533017837353019,0.763263976820067
0.556822536376317,0.430368399216297,0.698924184876967,0.425170971311255,0.654403506231958,0.459241566520675,0.688474101441378
0.5026069012823,0.40456476953524,0.605457617554064,0.409552592605242,0.594870530166759,0.41034327239784,0.595661209959357
0.509604605313381,0.316818278600526,0.757421193550583,0.0831198819078964,0.608482704273385,0.410726506353377,0.936089328718865
0.522679968914632,0.407236890142312,0.645421771809071,0.404023627564815,0.624439588990536,0.420920348838729,0.641336310264449
0.502240076067596,0.402039018130409,0.606390825369532,0.401684367001146,0.600194220818224,0.404285931316968,0.602795785134046
0.573110221457226,0.415659327383344,0.767243124422364,0.267656525671798,0.676116111548423,0.470104331366029,0.878563917242654
0.441722829788837,0.302504410439632,0.597461047601094,0.317942914793285,0.541093553551681,0.342352106025993,0.565502744784389
0.432418219859813,0.30524807880638,0.571658102705409,0.313827846718105,0.529669174138184,0.335167265581441,0.55100859300152
0.463545272851527,0.354189841184854,0.580235557330169,0.35629036975785,0.565287454408496,0.361803091294559,0.570800175945205
0.422892741325048,0.309054371478367,0.542065654630115,0.298484106931495,0.519557902608821,0.326227580041276,0.547301375718601
0.487325353087307,0.367342681611096,0.616029575534302,0.372163141856306,0.588394826985108,0.386255879189505,0.602487564318308
0.447150468538865,0.345249198079776,0.550514787692766,0.345073784785277,0.544672378756445,0.349628558321284,0.549227152292452
0.450549576724824,0.343816692419127,0.567011469558585,0.350720739150213,0.541705916526663,0.359393236922985,0.550378414299436
0.463731226103087,0.319512996989146,0.65145766997708,0.177513740904537,0.559585162129957,0.367877290076216,0.749948711301637
0.587616745009915,0.459425596032001,0.736864679066553,0.441697018382105,0.680518615708442,0.494714874311388,0.733536471637724
0.448288479822593,0.338854937556414,0.566349495029291,0.342810532584372,0.545890806183845,0.35068615346134,0.553766427060813
0.462959631263968,0.358041648703265,0.565663476257335,0.363319188557267,0.562919824575127,0.36299943795281,0.56260007397067
0.434898669659296,0.33236261799056,0.542669891889754,0.3325803078516,0.52728381257435,0.342513526744243,0.537217031466993
0.49460544428791,0.404606062044249,0.588258690644233,0.405335659462998,0.585624632251402,0.403586256324419,0.583875229112822
0.456695482256963,0.268185454306159,0.718577363168367,0.0604995259493415,0.55002576959799,0.363365194915936,0.852891438564585
0.524872628610022,0.382366419913895,0.677997394379857,0.386354573199349,0.627808264200456,0.421936993019589,0.663390684020696
0.52598535628481,0.428995881058549,0.633156484498444,0.426842320527478,0.617500515018231,0.434470197551389,0.625128392042142
0.532082583603534,0.438542004405278,0.632285388926778,0.436223294719199,0.623804104010088,0.44036106319698,0.627941872487868
0.553888743285052,0.452765931925033,0.65726363686687,0.454702773875319,0.656025595805188,0.451751890764916,0.653074712694786
0.491884159024664,0.398659132747636,0.584814758655571,0.396681877247345,0.577819105768454,0.405949212280875,0.587086440801983
0.583215528833547,0.37745167362619,0.901725579364633,0.149432577459995,0.683178789401798,0.483252268265295,1.0169984802071
0.469799631778496,0.368781717689003,0.57933486634356,0.356450466550262,0.567410317326394,0.372188946230598,0.58314879700673
0.485940220269951,0.370379437727554,0.616049641190635,0.376411571988089,0.568256991408804,0.403623449131098,0.595468868551814
0.500045197982654,0.248998152640879,0.863394010687727,-0.00338681057433189,0.601163072689655,0.398927323275653,1.00347720653964
0.520229255991189,0.407198742199101,0.643215528053791,0.41447335931752,0.614517343828692,0.425941168153685,0.625985152664857
0.476665074038811,0.375035346345537,0.582350422214563,0.379079372378603,0.570140459150695,0.383189688926926,0.574250775699019
0.529185559393957,0.409655654741242,0.664170960667776,0.399972648736103,0.628264861931164,0.430106256856749,0.65839847005181
0.501476001235701,0.365715876677992,0.651900183879822,0.344602526881774,0.619956891174382,0.38299511129702,0.658349475589628
0.515256996129134,0.399729985795693,0.644343278456041,0.400272801427916,0.606996735945975,0.423517256312292,0.630241190830351
0.468098415002399,0.358094394790303,0.590655116558299,0.364850426974141,0.552109617673176,0.384087212331622,0.571346403030657
0.604266199143493,0.321001963473335,1.08180479231473,0.0277549628547477,0.707367737963452,0.501164660323535,1.18077743543224
0.486601178371844,0.357063868784916,0.631876439787405,0.349525316463141,0.585388059681165,0.387814297062522,0.623677040280546
0.501983602508508,0.369384914114116,0.669314652937941,0.258688810272757,0.604705412240039,0.399261792776977,0.74527839474426
0.562956024508431,0.405825943591626,0.748799386630865,0.255692333068973,0.675949135768787,0.449962913248076,0.87021971594789
0.497181582562046,0.269918331658274,0.833065672978494,0.0245472465958873,0.592011269187242,0.402351895936851,0.969815918528205
0.487112082858322,0.366035270099528,0.625033354900023,0.371347546998507,0.574607872341572,0.399616293375072,0.602876618718137
0.551657138044451,0.437771450878056,0.684808650071693,0.354334976325571,0.638152125890337,0.465162150198565,0.748979299763331
0.575121469836016,0.459535024622402,0.704185197685861,0.45779299335713,0.66794534508325,0.482297594588781,0.692449946314901
0.499965005976248,0.355163475261172,0.661606787866337,0.377378882909256,0.599853974045961,0.400076037906534,0.622551129043239
0.586247160823737,0.471522062530505,0.715833167933946,0.460040854432371,0.679874981008263,0.492619340639211,0.712453467215103
0.527676501269769,0.414600681061474,0.651345404397606,0.418575541060756,0.620415404874263,0.434937597665274,0.636777461478782
0.514254852205649,0.384797560871455,0.659368592138242,0.35297361892268,0.606694104819092,0.421815599592206,0.675536085488618
0.530776268859196,0.39525113658878,0.693823921242977,0.270181544010711,0.620102115726417,0.441450421991975,0.791370993707681
0.536537692513616,0.430904032303472,0.648776111170886,0.427469162866292,0.638989349805691,0.434086035221541,0.64560622216094
0.485006031791602,0.391004122430229,0.578373124132253,0.392308452360637,0.574136083718322,0.395875979864882,0.577703611222567
0.55173544270164,0.448996847415707,0.657057307881572,0.442553828180527,0.655689553102713,0.447781332300566,0.660917057222753
0.521865124539432,0.411961875815731,0.634161856479412,0.417230801194736,0.623039179027014,0.42069107005185,0.626499447884129
0.539950726873425,0.385916796980735,0.742435364173507,0.207431912870862,0.632674816119144,0.447226637627707,0.872469540875989
0.478007235792823,0.371160017726669,0.594840587751495,0.357942080309727,0.574254222856323,0.381760248729323,0.598072391275918
0.494571207751369,0.404105474160467,0.58976830466954,0.404427076237204,0.575288456231545,0.413853959271193,0.584715339265534
0.510387845916166,0.351182576297179,0.705975687769853,0.160592719997566,0.602120398158397,0.418655293673935,0.860182971834766
0.562829233330685,0.455478158318001,0.677475415822697,0.4552490396179,0.65995855294145,0.46569991371992,0.67040942704347
0.423604622893346,0.284844307409358,0.578983546087782,0.273865599350542,0.51911635528932,0.328092890497372,0.57334364643615
0.482975846790469,0.336852643147713,0.643032099705674,0.344239359455057,0.583399766157104,0.382551927423834,0.621712334125882
0.530420521540732,0.423605045373258,0.650965058876185,0.412383506950719,0.619833413339104,0.441007629742359,0.648457536130745
0.528851444176978,0.398173625453851,0.674617559616056,0.408583057737053,0.632073636893912,0.425629251460043,0.649119830616902
0.510812691564996,0.402162047873017,0.624626201433218,0.405639731132726,0.604274316038704,0.417351067091288,0.615985651997266
0.582304457272379,0.480944338394117,0.689673022723152,0.474969724326193,0.676187891551428,0.488421022993329,0.689639190218564
0.432070864128507,0.318613263827435,0.554581601938538,0.316167904200333,0.535817288913729,0.328324439343286,0.547973824056682
0.426546366929475,0.327311305799181,0.527418429252543,0.332554626310862,0.51760346761866,0.335489266240289,0.520538107548087
0.463893676986334,0.297019245073482,0.684689120296303,0.104281354533385,0.561637310190935,0.366150043781734,0.823505999439284
0.498476881494835,0.388171386644229,0.621381986558177,0.377982795277534,0.595044274166175,0.401909488823496,0.618970967712137
0.501013428994639,0.383412905060021,0.628734255168415,0.388375426899299,0.606601558783029,0.395425299206248,0.613651431089978
0.46295705783508,0.368168610959318,0.56826474732078,0.364012206513491,0.551261797783508,0.374652317886652,0.56190190915667
0.465393651565232,0.299393597708346,0.67173907983505,0.0923183749034942,0.562443755778428,0.368343547352036,0.83846892822697
0.46382915865612,0.354374697051986,0.577971582425087,0.356378421020795,0.562690382874894,0.364967934437347,0.571279896291446
0.576551834958328,0.466410085586256,0.692396885092386,0.465840990407362,0.678417295824142,0.474686374092513,0.687262679509294
0.484470124021328,0.330654889934677,0.709369985206432,0.187134454936985,0.586827480762526,0.382112767280131,0.781805793105672
0.464269723784422,0.333793486970788,0.621584323318454,0.190482933777651,0.557317660106052,0.371221787462792,0.738056513791192
0.462474783843603,0.282688993208684,0.692888623027675,0.077042862361195,0.563629968469606,0.361319599217601,0.847906705326012
0.488224167847112,0.340124598866067,0.651443159373359,0.307273646385331,0.600357378007922,0.376090957686303,0.669174689308893
0.471477101711682,0.365005857519027,0.579754586386696,0.364056097782889,0.568682878536004,0.374271324887361,0.578898105640475
0.514427440364571,0.381318140744616,0.664353011604881,0.363923986620954,0.611826340417678,0.417028540311464,0.664930894108188
0.530233709113245,0.417750721153325,0.648305184085646,0.41866115307033,0.636713962681013,0.423753455545478,0.641806265156161
0.507536284723661,0.403286387380688,0.61829730442889,0.39705714210255,0.604631384348053,0.410441185099269,0.618015427344772
0.50719180186229,0.349667528350034,0.691937600706864,0.150945326538733,0.595568924848675,0.418814678875904,0.863438277185846
0.502904333989925,0.407896607667426,0.600372087409268,0.413792255826013,0.600434394579397,0.405374273400453,0.592016412153837
0.438002293558955,0.265979912332544,0.645886363428098,0.0995904921546923,0.555495403797062,0.320509183320849,0.776414094963218
0.508408522935529,0.365676754327614,0.672565189880723,0.350488991347326,0.613075105656246,0.403741940214811,0.666328054523732
0.501502503566647,0.275369427781603,0.866302953654413,0.0277995652421797,0.607397430380067,0.395607576753226,0.975205441891114
0.483990192701627,0.378129102814184,0.593719799542812,0.377483337550662,0.586043129345409,0.381937256057845,0.590497047852592
0.445756274631313,0.32201053754941,0.571989634280876,0.332647190525596,0.555748733393789,0.335763815868836,0.558865358737029
0.474281062441608,0.304210104996987,0.680753982212461,0.13515617504893,0.586564990539239,0.361997134343977,0.813405949834286
0.518645005576231,0.41339438635828,0.621086715711629,0.413316713201876,0.622367267308386,0.414922743844076,0.623973297950586
0.645638907249116,0.52841055907504,0.768996122284726,0.528013837678166,0.758259977145214,0.533017837353019,0.763263976820067
0.556822536376317,0.430368399216297,0.698924184876967,0.425170971311255,0.654403506231958,0.459241566520675,0.688474101441378
0.5026069012823,0.40456476953524,0.605457617554064,0.409552592605242,0.594870530166759,0.41034327239784,0.595661209959357
0.509604605313381,0.316818278600526,0.757421193550583,0.0831198819078964,0.608482704273385,0.410726506353377,0.936089328718865
0.522679968914632,0.407236890142312,0.645421771809071,0.404023627564815,0.624439588990536,0.420920348838729,0.641336310264449
0.502240076067596,0.402039018130409,0.606390825369532,0.401684367001146,0.600194220818224,0.404285931316968,0.602795785134046
0.573110221457226,0.415659327383344,0.767243124422364,0.267656525671798,0.676116111548423,0.470104331366029,0.878563917242654
0.441722829788837,0.302504410439632,0.597461047601094,0.317942914793285,0.541093553551681,0.342352106025993,0.565502744784389
0.432418219859813,0.30524807880638,0.571658102705409,0.313827846718105,0.529669174138184,0.335167265581441,0.55100859300152
0.463545272851527,0.354189841184854,0.580235557330169,0.35629036975785,0.565287454408496,0.361803091294559,0.570800175945205
0.422892741325048,0.309054371478367,0.542065654630115,0.298484106931495,0.519557902608821,0.326227580041276,0.547301375718601
0.487325353087307,0.367342681611096,0.616029575534302,0.372163141856306,0.588394826985108,0.386255879189505,0.602487564318308
0.447150468538865,0.345249198079776,0.550514787692766,0.345073784785277,0.544672378756445,0.349628558321284,0.549227152292452
0.450549576724824,0.343816692419127,0.567011469558585,0.350720739150213,0.541705916526663,0.359393236922985,0.550378414299436
0.463731226103087,0.319512996989146,0.65145766997708,0.177513740904537,0.559585162129957,0.367877290076216,0.749948711301637
0.587616745009915,0.459425596032001,0.736864679066553,0.441697018382105,0.680518615708442,0.494714874311388,0.733536471637724
0.448288479822593,0.338854937556414,0.566349495029291,0.342810532584372,0.545890806183845,0.35068615346134,0.553766427060813
0.462959631263968,0.358041648703265,0.565663476257335,0.363319188557267,0.562919824575127,0.36299943795281,0.56260007397067
0.434898669659296,0.33236261799056,0.542669891889754,0.3325803078516,0.52728381257435,0.342513526744243,0.537217031466993
0.49460544428791,0.404606062044249,0.588258690644233,0.405335659462998,0.585624632251402,0.403586256324419,0.583875229112822
0.456695482256963,0.268185454306159,0.718577363168367,0.0604995259493415,0.55002576959799,0.363365194915936,0.852891438564585
0.524872628610022,0.382366419913895,0.677997394379857,0.386354573199349,0.627808264200456,0.421936993019589,0.663390684020696
0.52598535628481,0.428995881058549,0.633156484498444,0.426842320527478,0.617500515018231,0.434470197551389,0.625128392042142
0.532082583603534,0.438542004405278,0.632285388926778,0.436223294719199,0.623804104010088,0.44036106319698,0.627941872487868
0.553888743285052,0.452765931925033,0.65726363686687,0.454702773875319,0.656025595805188,0.451751890764916,0.653074712694786
0.491884159024664,0.398659132747636,0.584814758655571,0.396681877247345,0.577819105768454,0.405949212280875,0.587086440801983
0.583215528833547,0.37745167362619,0.901725579364633,0.149432577459995,0.683178789401798,0.483252268265295,1.0169984802071
0.469799631778496,0.368781717689003,0.57933486634356,0.356450466550262,0.567410317326394,0.372188946230598,0.58314879700673
0.485940220269951,0.370379437727554,0.616049641190635,0.376411571988089,0.568256991408804,0.403623449131098,0.595468868551814
0.500045197982654,0.248998152640879,0.863394010687727,-0.00338681057433189,0.601163072689655,0.398927323275653,1.00347720653964
0.520229255991189,0.407198742199101,0.643215528053791,0.41447335931752,0.614517343828692,0.425941168153685,0.625985152664857
0.476665074038811,0.375035346345537,0.582350422214563,0.379079372378603,0.570140459150695,0.383189688926926,0.574250775699019
0.529185559393957,0.409655654741242,0.664170960667776,0.399972648736103,0.628264861931164,0.430106256856749,0.65839847005181
0.501476001235701,0.365715876677992,0.651900183879822,0.344602526881774,0.619956891174382,0.38299511129702,0.658349475589628
0.515256996129134,0.399729985795693,0.644343278456041,0.400272801427916,0.606996735945975,0.423517256312292,0.630241190830351
0.468098415002399,0.358094394790303,0.590655116558299,0.364850426974141,0.552109617673176,0.384087212331622,0.571346403030657
0.604266199143493,0.321001963473335,1.08180479231473,0.0277549628547477,0.707367737963452,0.501164660323535,1.18077743543224
0.486601178371844,0.357063868784916,0.631876439787405,0.349525316463141,0.585388059681165,0.387814297062522,0.623677040280546
0.501983602508508,0.369384914114116,0.669314652937941,0.258688810272757,0.604705412240039,0.399261792776977,0.74527839474426
0.562956024508431,0.405825943591626,0.748799386630865,0.255692333068973,0.675949135768787,0.449962913248076,0.87021971594789
0.497181582562046,0.269918331658274,0.833065672978494,0.0245472465958873,0.592011269187242,0.402351895936851,0.969815918528205
0.487112082858322,0.366035270099528,0.625033354900023,0.371347546998507,0.574607872341572,0.399616293375072,0.602876618718137
